building_id,height_m,height_quality,height_valid,confidence,full_plus_code,distance_from_center_m,area_m2,intersects_boundary
06b500000000001fe7c1,8.9453125,HIGH,1,0.7358999848365784,6P58RR8G+726V,587.3,46.5,False
06b500000000000a97b2,4.3203125,LOW,1,0.6718000173568726,6P58RRC8+PP94,587.6,20.0,False
06b500000000001a9873,5.6015625,HIGH,1,0.6636999845504761,6P58RR7C+X42Q,587.6,62.9,False
06b5000000000025ab26,10.65625,HIGH,1,0.8212000131607056,6P58RRF8+5W9C,587.8,132.8,False
06b500000000002ead9a,6.7265625,HIGH,1,0.7394999861717224,6P58RR89+2VJ2,587.8,314.8,False
06b500000000002626ba,4.828125,HIGH,1,0.8199999928474426,6P58RRC8+JMQ3,588.1,247.4,False
06b50000000000093e0b,3.8359375,HIGH,1,0.6868000030517578,6P58RRC8+VQH9,588.2,40.4,False
06b500000000002d5c95,15.9765625,HIGH,1,0.7531999945640564,6P58RRC8+4JJX,588.5,256.9,False
06b5000000000031853b,4.3515625,LOW,1,0.7355999946594238,6P58RR8G+94H8,588.7,37.7,False
06b500000000002e0908,3.1484375,MEDIUM,1,0.6722999811172485,6P58RR8G+MCHF,588.8,59.6,False
06b500000000000e4e6e,3.125,MEDIUM,1,0.7447999715805054,6P58RR7C+W82G,588.9,124.5,False
06b500000000001dcde9,4.171875,HIGH,1,0.8245999813079834,6P58RR89+J4CP,589.5,53.3,False
06b5000000000026cd91,7.0859375,HIGH,1,0.736299991607666,6P58RRF9+VH4Q,589.6,358.2,False
06b500000000002010e7,3.125,LOW,1,0.7605000138282776,6P58RR7C+W7C9,590.2,13.9,False
06b500000000002ce7ea,26.546875,MEDIUM,1,0.7091000080108643,6P58RRGC+4VVQ,590.4,19.1,False
06b5000000000011c256,2.3125,LOW_RELAXED,1,0.6991000175476074,6P58RRF9+WQQX,590.7,72.3,False
06b5000000000012fb26,2.8359375,HIGH,1,0.6948000192642212,6P58RR9G+GVRH,591.0,67.2,False
06b50000000000023936,4.0703125,HIGH,1,0.7117999792098999,6P58RR8F+3M95,591.4,102.2,False
06b5000000000018b8de,8.0546875,HIGH,1,0.8008999824523926,6P58RR89+3R39,591.8,84.1,False
06b500000000002356b7,7.593749999999999,HIGH,1,0.8255000114440918,6P58RR89+2Q6V,591.8,983.7,False
06b50000000000343d7a,9.3984375,HIGH,1,0.7398999929428101,6P58RR8G+62RH,591.9,87.9,False
06b50000000000070b75,4.109375,MEDIUM,1,0.7943999767303467,6P58RR8G+95FF,592.0,41.1,False
06b5000000000016adc8,3.7421875,HIGH,1,0.8159999847412109,6P58RR7C+V99G,592.1,124.0,False
06b500000000003e4221,,NO_HEIGHT,0,0.7372000217437744,6P58RR7F+V6X5,592.2,55.6,False
06b500000000002fe78f,15.75,HIGH,1,0.7594000101089478,6P58RRGC+33GH,592.3,155.7,False
06b50000000000010e66,,NO_HEIGHT,0,0.6840999722480774,6P58RR7F+W72R,592.8,17.8,False
06b5000000000006ebe6,5.578125,HIGH,1,0.816100001335144,6P58RR98+RHQV,592.9,234.6,False
06b500000000001ee8b5,2.3125,LOW_RELAXED,1,0.7390000224113464,6P58RRF9+WQM5,593.3,30.4,False
06b50000000000228715,8.46875,HIGH,1,0.7114999890327454,6P58RR8G+7396,593.4,182.0,False
06b500000000000838d4,3.0234375,HIGH,1,0.7358999848365784,6P58RR89+5HHG,593.5,72.9,False
06b50000000000235458,4.8203125,MEDIUM,1,0.7268000245094299,6P58RR8G+VJR8,594.1,21.4,False
06b50000000000350a76,4.8203125,HIGH,1,0.8458999991416931,6P58RRF9+F5FJ,594.2,63.9,False
06b500000000002f2dc1,11.5859375,HIGH,1,0.7644000053405762,6P58RRGC+4562,594.4,246.9,False
06b500000000001525bd,2.6640625,LOW,1,0.6714000105857849,6P58RR7F+WCWX,594.8,44.2,False
06b500000000001ddb6e,2.859375,MEDIUM,1,0.7039999961853027,6P58RR7C+RHRP,595.3,39.0,False
06b500000000003b269b,4.015625,HIGH,1,0.7402999997138977,6P58RR89+5HMF,595.6,95.3,False
06b5000000000025a0e1,4.4375,MEDIUM,1,0.6550999879837036,6P58RR7C+X2G3,595.7,7.1,False
06b50000000000197040,4.2890625,HIGH,1,0.7523000240325928,6P58RR89+2V5V,595.9,58.6,False
06b5000000000002d56d,4.3984375,HIGH,1,0.8646000027656555,6P58RR7C+X229,596.0,89.5,False
06b5000000000017dc10,4.78125,HIGH,1,0.6935999989509583,6P58RR7F+XF4Q,596.2,71.4,False
06b500000000000f29a5,10.125,HIGH,1,0.8619999885559082,6P58RRF9+XRMG,596.3,166.8,False
06b500000000002cb621,3.1796875,HIGH,1,0.7857000231742859,6P58RR7C+V5R7,596.3,290.6,False
06b500000000001eb657,4.9609375,LOW,1,0.8016999959945679,6P58RR88+VVHW,596.5,63.9,False
06b500000000001c6da0,5.046875,HIGH,1,0.8008000254631042,6P58RR7C+RGV4,596.6,105.5,False
06b500000000002329d5,7.0703125,HIGH,1,0.9229000210762024,6P58RRF8+2Q45,596.6,516.0,False
06b5000000000020e200,5.328125,MEDIUM,1,0.7491999864578247,6P58RRF9+RJRG,596.8,20.4,False
06b500000000003b41e0,3.59375,HIGH,1,0.6647999882698059,6P58RRF8+4V9Q,597.0,14.2,False
06b5000000000008a2f2,5.635529157667386,HIGH,1,0.8781999945640564,6P58RR89+C2XH,597.0,3783.7,False
06b5000000000023790e,5.0546875,HIGH,1,0.7196000218391418,6P58RR8G+9553,597.3,168.7,False
06b5000000000012258f,6.234375,HIGH,1,0.8952999711036682,6P58RR89+97MW,597.3,241.5,False
06b500000000004017f7,3.46875,MEDIUM,1,0.8289999961853027,6P58RRC8+HG5P,597.4,1056.0,False
06b500000000002ad63e,3.203125,HIGH,1,0.6916999816894531,6P58RRC8+7HHX,597.8,61.2,False
06b500000000001e17c1,5.1328125,HIGH,1,0.6590999960899353,6P58RR7C+W3R2,597.9,83.1,False
06b5000000000039995d,3.28125,HIGH,1,0.692799985408783,6P58RR7C+RFMW,598.1,66.9,False
06b500000000002a46e6,5.953125,HIGH,1,0.8446000218391418,6P58RR79+XX4G,598.1,118.5,False
06b5000000000017247a,59.578125,HIGH,1,0.794700026512146,6P58RR88+WQM5,598.4,963.2,False
06b500000000003d11ed,4.3828125,MEDIUM,1,0.7401999831199646,6P58RRF9+WP66,598.4,36.1,False
06b500000000003df79b,4.6484375,HIGH,1,0.7226999998092651,6P58RRF8+4V6G,598.5,133.1,False
06b500000000003abc2d,2.9296875,HIGH,1,0.7839000225067139,6P58RRF9+F4HC,598.6,77.7,False
06b5000000000009cb9d,7.41796875,HIGH,1,0.6840999722480774,6P58RR89+3PQG,598.6,12.9,False
06b500000000000e6d31,14.4765625,HIGH,1,0.8855000138282776,6P58RRC8+4HV4,598.7,336.5,False
06b500000000002c65a9,6.578125,HIGH,1,0.8906999826431274,6P58RRC8+MG39,599.1,2021.3,False
06b50000000000255638,3.890625,HIGH,1,0.7523000240325928,6P58RRC8+QPFC,599.2,54.1,False
06b500000000003873da,10.9296875,HIGH,1,0.7815999984741211,6P58RR8G+627V,599.3,76.2,False
06b500000000002cf3d3,8.4296875,HIGH,1,0.8532999753952026,6P58RRF8+5V4F,599.6,228.7,False
06b500000000002ce808,8.1875,HIGH,1,0.7222999930381775,6P58RR7C+V4RP,599.6,197.1,False
06b500000000000f3fcd,4.859375,HIGH,1,0.8051999807357788,6P58RR89+6CW4,599.8,191.6,False
06b500000000003650de,4.0859375,LOW,1,0.765500009059906,6P58RR98+2R3R,600.0,31.7,False
06b500000000001166d8,47.78125,HIGH,1,0.895799994468689,6P58RR7C+QQ9J,600.1,2779.3,False
06b5000000000037f756,4.1328125,HIGH,1,0.7853999733924866,6P58RR89+5GVP,600.1,142.5,False
06b5000000000003c8a9,5.140625,HIGH,1,0.7394000291824341,6P58RR8G+G852,600.3,22.0,False
06b500000000003d9b83,3.2578125,LOW,1,0.7170000076293945,6P58RR89+J34Q,600.4,13.7,False
06b5000000000037b2a2,2.8046875,LOW_RELAXED,1,0.6520000100135803,6P58RRF9+XQ3P,600.4,29.9,False
06b50000000000018781,4.2890625,HIGH,1,0.7998999953269958,6P58RRC8+3H3J,600.5,191.4,False
06b50000000000248cb3,8.2578125,HIGH,1,0.8654999732971191,6P58RRF9+RFHJ,600.9,227.8,False
06b50000000000086253,8.0625,HIGH,1,0.958299994468689,6P58RRGC+56X5,601.0,776.6,False
06b50000000000213554,7.53125,HIGH,1,0.8695999979972839,6P58RR89+J2R3,601.0,291.7,False
06b5000000000006231b,6.3671875,HIGH,1,0.746999979019165,6P58RR8G+96XW,601.5,29.8,False
06b50000000000326712,5.6328125,HIGH,1,0.8284000158309937,6P58RRC8+PJ8P,601.7,615.2,False
06b5000000000022a882,12.6875,HIGH,1,0.9391000270843506,6P58RRF9+J598,601.8,571.9,False
06b5000000000038feff,3.703125,MEDIUM,1,0.6855000257492065,6P58RR8F+2PMM,602.3,22.3,False
06b5000000000005387c,,NO_HEIGHT,0,0.6960999965667725,6P58RRGF+2HV9,602.4,35.5,False
06b5000000000034ffc7,6.3984375,HIGH,1,0.8185999989509583,6P58RR8G+75CQ,602.4,232.1,False
06b50000000000343630,5.046875,MEDIUM,1,0.7174000144004822,6P58RR7C+RHCF,602.7,38.4,False
06b5000000000025b279,5.0234375,HIGH,1,0.801800012588501,6P58RR89+794W,602.9,202.6,False
06b5000000000028d4ec,4.859375,HIGH,1,0.7688999772071838,6P58RR89+4JF9,603.1,79.3,False
06b50000000000265796,57.4921875,HIGH,1,0.7120000123977661,6P58RR88+XR7C,603.3,117.2,False
06b50000000000085f3c,5.75,HIGH,1,0.9075000286102295,6P58RRC8+8F34,603.3,1051.0,False
06b5000000000009e003,2.859375,MEDIUM,1,0.6614999771118164,6P58RR7F+WFMH,603.3,27.6,False
06b50000000000119d63,4.0,HIGH,1,0.7537999749183655,6P58RRC8+RPMJ,603.9,121.6,False
06b5000000000015db31,7.703125,HIGH,1,0.7635999917984009,6P58RR8G+96H2,604.0,51.9,False
06b5000000000022f7c8,12.609375,HIGH,1,0.7876999974250793,6P58RR8G+63CQ,604.3,79.4,False
06b5000000000004ece2,,NO_HEIGHT,0,0.7972000241279602,6P58RRGF+55MW,604.4,331.8,False
06b500000000001df14c,4.0546875,HIGH,1,0.6801999807357788,6P58RR7F+XH9F,604.7,75.5,False
06b500000000000bb4f9,4.7734375,HIGH,1,0.8402000069618225,6P58RR7C+W33H,604.7,70.8,False
06b500000000001b726b,24.109375,LOW,1,0.6898000240325928,6P58RRF8+8X4C,605.0,31.9,False
06b500000000002a3676,4.1328125,MEDIUM,1,0.7626000046730042,6P58RR89+H3R3,605.4,68.4,False
06b500000000000e3abe,4.53125,HIGH,1,0.8259999752044678,6P58RR89+6F29,606.3,110.4,False
06b50000000000094509,4.9921875,HIGH,1,0.7570000290870667,6P58RR7C+W25V,606.7,104.3,False
06b500000000002612a6,4.484375,LOW,1,0.6506999731063843,6P58RR7F+WGMV,606.8,9.6,False
06b5000000000006f8ba,7.140625,HIGH,1,0.6779999732971191,6P58RR8G+C733,607.0,10.9,False
06b500000000003278a7,4.546875,HIGH,1,0.8192999958992004,6P58RR79+WWP7,607.1,190.9,False
06b5000000000033bad4,7.4765625,HIGH,1,0.7293999791145325,6P58RR8G+97F3,607.1,120.1,False
06b500000000001eec72,3.3203125,HIGH,1,0.7254999876022339,6P58RR7C+QGXV,607.1,92.1,False
06b500000000003c8727,5.140625,HIGH,1,0.8549000024795532,6P58RR89+3M6W,607.2,119.2,False
06b500000000001f2c7d,5.625,MEDIUM,1,0.8101999759674072,6P58RR89+885W,607.2,25.1,False
06b500000000002d8ad6,2.2578125,MEDIUM,1,0.796500027179718,6P58RRC8+7H2X,607.6,65.0,False
06b5000000000023ce43,6.34375,HIGH,1,0.753000020980835,6P58RR8G+F9M4,607.9,45.8,False
06b500000000003dbe60,5.609375,HIGH,1,0.7282000184059143,6P58RR8G+C86C,607.9,81.7,False
06b5000000000022355d,6.0078125,HIGH,1,0.7466999888420105,6P58RR98+RG9X,607.9,203.3,False
06b5000000000019f162,6.0,HIGH,1,0.9100000262260437,6P58RRG9+4WGH,608.0,591.3,False
06b500000000003462fd,4.3203125,HIGH,1,0.7509999871253967,6P58RR8F+2P7F,608.2,20.5,False
06b50000000000137d63,4.0546875,HIGH,1,0.7444000244140625,6P58RR7F+XJ86,608.2,77.4,False
06b500000000002d20c4,4.7421875,HIGH,1,0.853600025177002,6P58RR89+2MWW,608.4,114.6,False
06b500000000001da216,3.65625,HIGH,1,0.7746000289916992,6P58RRF9+F4R5,608.7,30.9,False
06b500000000000cc294,5.265625,MEDIUM,1,0.7533000111579895,6P58RRF9+WMCW,608.8,21.5,False
06b5000000000023fa82,5.6875,LOW,1,0.6553000211715698,6P58RR88+VR9X,609.1,31.0,False
06b500000000001216e3,4.25,LOW,1,0.7278000116348267,6P58RR98+QHC6,609.1,57.0,False
06b50000000000337bbd,5.5703125,HIGH,1,0.7670000195503235,6P58RR8G+8627,609.4,175.9,False
06b5000000000006d93a,5.75,HIGH,1,0.6872000098228455,6P58RRC8+8HMV,609.6,19.7,False
06b50000000000082b28,4.8671875,HIGH,1,0.6694999933242798,6P58RR7C+W26W,609.7,36.4,False
06b500000000001cda14,7.5703125,HIGH,1,0.8296999931335449,6P58RR7C+R778,609.8,290.8,False
06b500000000001ce8ac,5.0625,HIGH,1,0.794700026512146,6P58RR7C+QFQP,609.9,99.8,False
06b50000000000222e61,4.0234375,HIGH,1,0.9017999768257141,6P58RR89+87JM,610.2,287.1,False
06b500000000001f57c4,3.984375,MEDIUM,1,0.6843000054359436,6P58RR98+VGX8,610.4,11.4,False
06b500000000003426b1,4.15625,LOW,1,0.6626999974250793,6P58RR9G+4Q9V,610.4,31.2,False
06b5000000000005dbdb,5.140625,HIGH,1,0.8242999911308289,6P58RR79+WVQG,610.6,149.0,False
06b500000000000b9298,8.7890625,HIGH,1,0.79830002784729,6P58RR98+WG8W,610.9,114.1,False
06b5000000000031bda5,57.3203125,HIGH,1,0.6969000101089478,6P58RRGC+6WMJ,611.0,115.2,False
06b5000000000032bd21,3.40625,MEDIUM,1,0.7578999996185303,6P58RR7F+XMC2,611.1,25.6,False
06b5000000000034b8fc,13.78125,HIGH,1,0.7814000248908997,6P58RR8G+WP34,611.5,106.4,False
06b500000000001048d3,5.5,HIGH,1,0.7939000129699707,6P58RR89+78HQ,612.2,55.7,False
06b5000000000012bc72,6.84375,HIGH,1,0.7885000109672546,6P58RR8G+98FC,612.4,253.2,False
06b5000000000033f207,5.8359375,HIGH,1,0.7928000092506409,6P58RRF9+VGFG,612.4,106.9,False
06b500000000002b7fa8,25.578125,HIGH,1,0.8646000027656555,6P58RRF8+9WPF,612.5,922.9,False
06b5000000000028088c,5.375,HIGH,1,0.7971000075340271,6P58RR89+5C87,612.6,277.8,False
06b50000000000141f55,42.8203125,HIGH,1,0.9182000160217285,6P58RR8G+GF6F,612.8,293.9,False
06b5000000000039e9b7,5.0625,HIGH,1,0.7006000280380249,6P58RRC8+9H2P,612.8,62.2,False
06b500000000001fca61,17.8953857421875,HIGH,1,0.8888000249862671,6P58RR7F+PGQJ,613.1,4452.7,False
06b5000000000003b4dc,5.65625,HIGH,1,0.7723000049591064,6P58RRF9+XH5F,613.4,311.4,False
06b50000000000105bb2,4.09375,HIGH,1,0.7089999914169312,6P58RRC8+4G34,613.5,99.4,False
06b500000000001cb292,9.5390625,HIGH,1,0.6732000112533569,6P58RR8G+634F,613.5,44.9,False
06b500000000002fd4c6,5.125,HIGH,1,0.8022000193595886,6P58RR79+WRP8,613.6,455.5,False
06b5000000000034e07d,4.5625,HIGH,1,0.7709000110626221,6P58RR7F+XPP7,613.7,108.2,False
06b50000000000086402,6.0078125,HIGH,1,0.7621999979019165,6P58RRC8+3G3H,613.7,146.9,False
06b5000000000028a31b,5.625,HIGH,1,0.7645000219345093,6P58RR79+XRC9,613.7,56.2,False
06b500000000001c0f29,2.7421875,LOW,1,0.6984000205993652,6P58RR7C+R95X,613.7,13.4,False
06b500000000002bcbfe,8.390625,HIGH,1,0.9020000100135803,6P58RR9G+9WG3,613.9,544.0,False
06b50000000000384988,5.671875,HIGH,1,0.7682999968528748,6P58RRC8+5GX7,613.9,13.8,False
06b500000000002f265d,3.7578125,MEDIUM,1,0.6949999928474426,6P58RRF9+WJP6,614.2,28.1,False
06b5000000000034ef55,7.3671875,HIGH,1,0.6812000274658203,6P58RR9G+FW7W,614.3,13.2,False
06b5000000000005fc47,5.4296875,HIGH,1,0.7307999730110168,6P58RRC8+4GMM,614.7,137.1,False
06b500000000001cbe91,7.9765625,HIGH,1,0.8568999767303467,6P58RRF8+5R3G,614.9,156.8,False
06b500000000001caf13,,NO_HEIGHT,0,0.7105000019073486,6P58RRCG+6XGR,614.9,37.8,False
06b500000000000ba0be,5.0390625,HIGH,1,0.7279000282287598,6P58RR89+3H8H,614.9,192.2,False
06b5000000000026c2f2,6.939615121283255,HIGH,1,0.7782999873161316,6P58RR8G+43G9,615.0,1022.2,False
06b500000000002b0e73,1.3515625,LOW_RELAXED,1,0.676800012588501,6P58RRC8+CH2R,615.4,44.2,False
06b500000000001adae4,5.171875,HIGH,1,0.7721999883651733,6P58RR89+3J4J,615.8,117.3,False
06b5000000000028aeeb,7.328125,HIGH,1,0.7117999792098999,6P58RRF8+4R6F,615.8,59.0,False
06b50000000000314d71,4.59375,HIGH,1,0.798799991607666,6P58RR7C+V3F9,615.9,40.9,False
06b500000000000722a5,6.0546875,HIGH,1,0.7613000273704529,6P58RRC8+XPVF,615.9,356.0,False
06b500000000000903ed,2.1171875,LOW,1,0.8327000141143799,6P58RRC8+CGX5,616.4,134.5,False
06b500000000001dd26f,5.2265625,LOW,1,0.6577000021934509,6P58RRGC+69R8,616.4,159.1,False
06b50000000000340dc3,4.4140625,HIGH,1,0.6937000155448914,6P58RR89+4GJW,616.6,39.1,False
06b5000000000033ba34,5.265625,HIGH,1,0.8402000069618225,6P58RR7C+R5F4,616.7,160.4,False
06b500000000003ba474,8.515625,HIGH,1,0.8583999872207642,6P58RR8G+C9PF,616.8,118.7,False
06b500000000002bdd4f,5.5703125,HIGH,1,0.8295999765396118,6P58RR89+783J,616.9,184.6,False
06b5000000000014e487,5.1015625,HIGH,1,0.8479999899864197,6P58RRG9+2PHG,616.9,117.8,False
06b5000000000024fc8b,4.421875,HIGH,1,0.777899980545044,6P58RR7C+V3CF,617.1,23.8,False
06b50000000000103f50,8.515625,HIGH,1,0.8378000259399414,6P58RR8G+F995,617.2,71.9,False
06b500000000001ac99f,4.6328125,HIGH,1,0.7178999781608582,6P58RRC8+5GMM,617.2,91.2,False
06b500000000002e95cc,3.0625,HIGH,1,0.8648999929428101,6P58RR9G+JXFV,617.2,40.3,False
06b500000000003a44b3,5.1640625,HIGH,1,0.6887999773025513,6P58RR7C+QFFH,617.3,31.2,False
06b500000000000868c4,4.7890625,HIGH,1,0.772599995136261,6P58RR89+694H,617.4,173.9,False
06b500000000002419c6,7.0078125,HIGH,1,0.7598000168800354,6P58RR79+XQHJ,617.4,39.9,False
06b50000000000206293,8.6171875,HIGH,1,0.7975000143051147,6P58RRF8+4Q7F,617.6,267.7,False
06b50000000000123284,10.21859375,HIGH,1,0.9352999925613403,6P58RR9H+F2QF,617.7,1561.7,False
06b500000000002ace83,47.78125,HIGH,1,0.7111999988555908,6P58RR7C+QW9C,617.7,48.7,False
06b500000000003c1a93,4.109375,HIGH,1,0.6689000129699707,6P58RR89+4G8J,617.9,65.5,False
06b500000000001d6b5b,34.796875,LOW,1,0.781499981880188,6P58RR88+RRFJ,618.1,154.9,False
06b5000000000003666c,7.6015625,MEDIUM,1,0.6665999889373779,6P58RR7C+R67X,618.2,42.2,False
06b5000000000036e08a,3.53125,HIGH,1,0.8039000034332275,6P58RR89+68XP,618.3,64.6,False
06b50000000000375503,6.1484375,HIGH,1,0.7045999765396118,6P58RRC8+8GXC,618.3,21.7,False
06b5000000000031465b,4.34375,HIGH,1,0.7168999910354614,6P58RR79+VXW5,618.4,31.7,False
06b5000000000002e1d0,4.8125,HIGH,1,0.7717000246047974,6P58RR98+QGMG,618.8,77.4,False
06b5000000000006f654,4.0078125,HIGH,1,0.7569000124931335,6P58RR79+VXRH,618.8,55.1,False
06b5000000000022083b,6.78125,HIGH,1,0.8968999981880188,6P58RRF9+VFM5,618.9,174.0,False
06b5000000000010a581,5.109375,HIGH,1,0.761900007724762,6P58RRG9+2M9W,619.2,213.8,False
06b5000000000016728c,48.1328125,HIGH,1,0.8607000112533569,6P58RR9G+2RXH,619.6,803.8,False
06b50000000000239133,6.7734375,HIGH,1,0.8115000128746033,6P58RR98+WG6H,619.9,70.2,False
06b5000000000023eb5e,44.703125,HIGH,1,0.8938000202178955,6P58RR8G+JH37,620.0,367.7,False
06b500000000001c9ec7,3.2265625,LOW,1,0.7526000142097473,6P58RRC8+6GVR,620.1,45.7,False
06b500000000000e6d2b,5.1875,HIGH,1,0.7986000180244446,6P58RR7C+R39R,621.1,358.4,False
06b50000000000310dbc,5.90625,HIGH,1,0.8381999731063843,6P58RR98+RFH9,621.6,169.9,False
06b5000000000029b47a,4.125,HIGH,1,0.909500002861023,6P58RRG9+5XJJ,621.6,639.2,False
06b5000000000014a412,,NO_HEIGHT,0,0.7206000089645386,6P58RR9G+PX54,622.8,20.6,False
06b500000000002bc111,4.015625,MEDIUM,1,0.7311000227928162,6P58RRC8+2FH4,623.2,10.3,False
06b5000000000024f520,4.5,HIGH,1,0.8352000117301941,6P58RR7C+R44W,623.3,85.7,False
06b50000000000218929,3.8828125,HIGH,1,0.7975999712944031,6P58RR7C+PGP6,623.5,101.6,False
06b500000000003c0664,6.171875,HIGH,1,0.7135999798774719,6P58RR8G+7665,623.6,68.8,False
06b5000000000009dae3,7.15625,HIGH,1,0.7584999799728394,6P58RRF8+5RWV,623.9,27.8,False
06b5000000000000ec13,7.1796875,HIGH,1,0.6729999780654907,6P58RR8G+652H,624.0,58.5,False
06b50000000000318e4a,5.1796875,HIGH,1,0.7566999793052673,6P58RR89+4FFG,624.1,82.1,False
06b500000000002e7888,5.515625,HIGH,1,0.8144000172615051,6P58RR89+773X,624.5,184.4,False
06b500000000000767a0,6.3125,LOW_RELAXED,1,0.6696000099182129,6P58RR88+PV79,624.7,87.6,False
06b500000000001fa680,7.78125,HIGH,1,0.8593000173568726,6P58RR79+XP36,624.8,255.2,False
06b50000000000105b85,5.5546875,HIGH,1,0.8259000182151794,6P58RR98+WF8V,624.8,159.8,False
06b500000000001764eb,59.03125,HIGH,1,0.777999997138977,6P58RRGC+7WMJ,625.0,96.2,False
06b500000000001fd425,7.5546875,HIGH,1,0.8838000297546387,6P58RR9H+J249,625.1,695.5,False
06b5000000000033d4ff,6.5546875,HIGH,1,0.7351999878883362,6P58RRGC+6579,625.1,47.1,False
06b50000000000004d34,11.5234375,HIGH,1,0.8137999773025513,6P58RRF9+G3CR,625.2,120.2,False
06b5000000000000f5c6,6.0234375,HIGH,1,0.8242999911308289,6P58RR98+QFGW,625.3,110.0,False
06b500000000003fd320,2.75,MEDIUM,1,0.8098999857902527,6P58RRC8+FF2X,625.4,1308.9,False
06b5000000000039593c,5.2578125,MEDIUM,1,0.7529000043869019,6P58RRF9+WG8J,625.8,12.3,False
06b5000000000021fd1b,23.2734375,HIGH,1,0.8156999945640564,6P58RRGC+8V7M,625.8,404.1,False
06b50000000000055423,4.5625,LOW,1,0.713100016117096,6P58RR7F+WPVX,626.0,7.9,False
06b500000000000d303f,5.2578125,HIGH,1,0.7283999919891357,6P58RRF9+WG77,626.2,14.9,False
06b50000000000262c56,20.86328125,HIGH,1,0.8439000248908997,6P58RR9G+6X5G,626.2,1350.1,False
06b500000000003ff60c,2.8515625,MEDIUM,1,0.6922000050544739,6P58RR89+868J,626.3,41.6,False
06b5000000000038d39d,4.6875,HIGH,1,0.8496999740600586,6P58RRF9+WFQP,626.7,241.4,False
06b500000000000d5bc7,7.9453125,HIGH,1,0.8282999992370605,6P58RR8G+99XV,626.9,112.9,False
06b500000000000e03b5,3.0625,HIGH,1,0.7372999787330627,6P58RRC8+3FRX,627.1,148.2,False
06b5000000000014b2b8,23.40625,HIGH,1,0.9190999865531921,6P58RRGC+9J2Q,627.1,2065.6,False
06b500000000000558f2,7.9921875,HIGH,1,0.7458000183105469,6P58RR8G+CCFH,627.4,106.6,False
06b5000000000013c86d,5.7890625,HIGH,1,0.6858999729156494,6P58RRF9+XH33,627.4,21.6,False
06b50000000000251659,5.71875,HIGH,1,0.8062999844551086,6P58RRC8+3F3Q,627.5,119.0,False
06b50000000000205312,2.390625,MEDIUM,1,0.7584999799728394,6P58RRC8+7F88,627.6,68.0,False
06b50000000000082300,4.46875,HIGH,1,0.8300999999046326,6P58RR7C+PFC8,628.0,157.4,False
06b5000000000035dca1,6.5078125,HIGH,1,0.8180000185966492,6P58RR98+XFFM,628.1,202.9,False
06b500000000002a7613,5.96875,HIGH,1,0.7530999779701233,6P58RRG9+3QHR,628.1,42.4,False
06b500000000002eac31,5.5390625,HIGH,1,0.8677999973297119,6P58RR7C+PCF6,628.8,209.8,False
06b500000000000eecf7,6.421875,HIGH,1,0.847000002861023,6P58RRG9+3QRF,628.9,210.7,False
06b500000000002c6868,5.6875,HIGH,1,0.7560999989509583,6P58RR89+599W,629.3,21.1,False
06b50000000000344308,7.359375,HIGH,1,0.7251999974250793,6P58RRF9+F2RC,629.3,68.9,False
06b500000000000144e1,3.078125,HIGH,1,0.7300000190734863,6P58RRG9+2M6C,629.3,41.5,False
06b50000000000196fdf,14.3046875,HIGH,1,0.6725000143051147,6P58RRF8+FX87,629.8,41.4,False
06b500000000002af3d2,5.9765625,HIGH,1,0.7551000118255615,6P58RR8G+7658,630.0,68.7,False
06b5000000000037b720,3.7734375,HIGH,1,0.6617000102996826,6P58RR89+58W9,630.1,43.6,False
06b50000000000333aca,5.25,HIGH,1,0.8195000290870667,6P58RR79+VW7W,630.1,76.5,False
06b500000000000697f0,7.84375,HIGH,1,0.7497000098228455,6P58RRGC+66WJ,630.3,60.7,False
06b500000000001b9893,5.78125,HIGH,1,0.7419000267982483,6P58RR8G+655Q,630.6,112.1,False
06b5000000000000541e,3.59375,HIGH,1,0.8478999733924866,6P58RRGC+647V,630.7,64.3,False
06b500000000003232f6,9.421875,HIGH,1,0.8763999938964844,6P58RRF8+4PP3,630.8,245.5,False
06b5000000000011cf5e,6.4921875,HIGH,1,0.7721999883651733,6P58RR98+RFM5,631.0,75.7,False
06b5000000000027abd4,6.84375,HIGH,1,0.8410999774932861,6P58RRC8+9F45,631.3,73.7,False
06b5000000000028bef4,6.2578125,HIGH,1,0.7771999835968018,6P58RR8G+66MH,631.6,49.0,False
06b500000000000c143c,,NO_HEIGHT,0,0.6500999927520752,6P58RRGF+67V5,631.8,13.4,False
06b50000000000331302,,NO_HEIGHT,0,0.7907999753952026,6P58RRF8+7VR6,631.8,47.6,False
06b5000000000003bd1d,5.6953125,HIGH,1,0.7484999895095825,6P58RR8G+78JP,631.8,144.0,False
06b500000000002acc2f,12.046875,HIGH,1,0.7530999779701233,6P58RRF8+FXFX,632.0,87.3,False
06b5000000000022d2c7,5.828125,HIGH,1,0.7854999899864197,6P58RR79+WMVV,632.2,244.2,False
06b500000000003c7e2a,3.8828125,HIGH,1,0.8737000226974487,6P58RRF9+J222,632.2,748.1,False
06b5000000000036f0e2,7.484375,HIGH,1,0.7131999731063843,6P58RR98+GG24,632.2,53.3,False
06b500000000001d987b,5.859375,HIGH,1,0.7064999938011169,6P58RR8G+773W,632.2,84.5,False
06b5000000000025ed3d,,NO_HEIGHT,0,0.6823999881744385,6P58RR7C+Q68J,633.0,23.1,False
